IsPromotionApplied,ProductionCost,MarketingSpend,SeasonalDemandIndex,CompetitorPrice,CustomerRating,EconomicIndex,StoreCount,SalesRevenue,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Toys,Region_North,Region_South,Region_West,CustomerSegment_Low Income,CustomerSegment_Middle Income
0,-2.463895402891603,-1.0166030175364265,1.7638583673140509,0.17064470242142976,0.8817597752080343,-1.2379722418345138,-0.16156117840785467,1891,0,0,1,0,1,0,0,1
1,-1.5328576010156831,1.1255948413079089,1.7638583673140509,-0.8843836518735331,-0.8591282311256959,0.4317901075313219,-0.5763080263903673,1834,1,0,0,0,0,1,0,1
1,-0.11606094598710867,-0.856438691641523,0.022635892176784488,-1.3628267427747371,-0.8591282311256959,1.2666712822142399,-0.6454325010541193,2041,0,0,1,1,0,0,0,0
1,0.12681848058921838,-0.4960689583779899,0.022635892176784488,-1.8903409199222185,-0.8591282311256959,0.17088974044291005,-1.060179349036632,1612,0,0,1,0,1,0,1,0
1,-0.2375006592752722,-0.5160894991148529,0.022635892176784488,-0.28326284535663565,0.8817597752080343,0.9014107682904632,0.4951213308977903,2373,0,0,1,1,0,0,1,0
0,-0.04522111323567995,-1.6372397803791778,-1.718586582960482,-0.05017518568681827,-0.8591282311256959,-0.5596312874046431,-1.129303823700384,1524,0,1,0,0,0,1,0,1
0,-0.4095402531001705,-0.8964797731152488,0.022635892176784488,0.5018745345838018,0.8817597752080343,0.2752498872782748,-0.4726213143947391,1917,0,0,0,0,0,0,1,0
0,-0.01486118491363907,1.2056770042553606,0.022635892176784488,0.8085688236230352,0.8817597752080343,-1.6554128291759729,0.46055909356591423,2259,1,0,0,0,0,0,0,0
0,0.44053773991697415,-1.236828965641919,0.022635892176784488,-0.405940560972329,-0.8591282311256959,0.6405104012020514,-1.3712394850235163,1790,0,0,0,0,1,0,0,0
1,0.43041776380962715,-0.9965824767995636,0.022635892176784488,-0.07471072880995695,-0.8591282311256959,0.3796100341136395,0.46055909356591423,1989,0,0,1,1,0,0,0,1
1,-0.6928995841058854,-1.3569522100630966,0.022635892176784488,-0.7371703931347011,-0.8591282311256959,-1.3423323886698786,-0.3343723650672349,1869,0,0,1,1,0,0,0,0
0,0.9262965930696282,-0.11567868437759393,0.022635892176784488,0.08477030149044441,-0.8591282311256959,1.579751722720334,0.08037448291527768,2203,0,0,0,0,1,0,0,0
0,0.15717840891125925,1.8663548485718378,-1.718586582960482,0.9557820823618672,-0.8591282311256959,0.588330327784369,-1.3366772476916404,1575,0,0,0,0,0,0,0,1
0,1.2501358285047308,-0.15571976585131983,-1.718586582960482,0.10930584461358309,-0.8591282311256959,-0.7161715076576902,0.11493672024715373,2173,0,0,0,0,0,1,0,0
0,1.45253535065167,0.04448564151730964,-1.718586582960482,1.1520664273469767,-0.8591282311256959,0.6926904746197338,-1.2675527730278882,1809,0,0,1,0,1,0,0,0
0,-1.4620177682642543,-0.8163976101677971,0.022635892176784488,0.9435143108002979,-0.8591282311256959,-1.0292519481637845,0.8061814668846747,1986,0,0,1,0,0,1,0,0
1,-0.8649391779307837,-0.095658143640731,0.022635892176784488,1.4342251732630713,0.8817597752080343,-0.8727117279107374,0.46055909356591423,2195,1,0,0,0,0,0,1,0
1,0.8250968319961586,1.2056770042553606,0.022635892176784488,0.13384138773672177,-0.8591282311256959,-1.0292519481637845,-1.5786129090147727,1654,1,0,0,1,0,0,0,1
1,-1.6846572426258875,0.12456780446476143,0.022635892176784488,-0.5163505050264531,-0.8591282311256959,-1.0814320215814668,1.1863660775353113,2161,0,0,1,0,0,0,0,1
0,1.4424153745443231,2.106601337414193,0.022635892176784488,0.6122844786379259,-0.8591282311256959,0.4317901075313219,-1.3021150103597643,1920,0,0,0,0,1,0,0,1
0,-0.34882039645608875,1.2256975449922236,1.7638583673140509,-0.3568694747260517,0.8817597752080343,0.06652959360754532,-1.4058017223553925,1725,0,0,0,1,0,0,1,0
0,0.5822174054198316,-0.11567868437759393,0.022635892176784488,0.5877489355147871,0.8817597752080343,0.7448705480374161,1.4283017388584436,2433,1,0,0,0,1,0,1,0
0,-0.11606094598710867,-0.1356992251144569,0.022635892176784488,-0.6512959922037157,0.8817597752080343,-2.959914664618032,-0.8873681623772517,1892,0,0,1,0,1,0,0,1
1,-1.4114178877275196,1.6060878189926195,-1.718586582960482,-0.8107770225041171,0.8817597752080343,-0.403091067151596,-1.3366772476916404,1798,1,0,0,0,0,0,1,0
1,1.0679762585724857,0.10454726372789848,-1.718586582960482,1.201137513593254,-0.8591282311256959,-0.403091067151596,-1.060179349036632,1864,1,0,0,0,1,0,0,1
0,2.7883721968214688,1.385861870887127,1.7638583673140509,-0.9947935959276571,-0.8591282311256959,0.06652959360754532,0.9444304162121789,2722,0,1,0,0,0,0,1,0
1,-0.5208599902809871,1.9864780929930155,0.022635892176784488,1.0048531686081446,-0.8591282311256959,0.014349520189862948,-0.3343723650672349,1674,0,1,0,1,0,0,0,0
1,-0.3285804442413948,-0.23580192879877163,0.022635892176784488,0.5754811639532178,-0.8591282311256959,0.22306981386059244,-0.7836814503816235,1671,0,1,0,0,0,0,0,0
0,-2.6764149011458893,0.3247732118333909,1.7638583673140509,0.09703807305201376,-0.8591282311256959,0.06652959360754532,-1.3021150103597643,1521,0,0,0,1,0,0,0,1
0,1.3715755417928945,0.9654305154130052,1.7638583673140509,-1.8535376052375105,-0.8591282311256959,-0.5074512139869607,-1.3366772476916404,1943,0,0,1,0,0,0,1,0
0,0.9262965930696282,0.7452045673075128,0.022635892176784488,1.45876071638621,-0.8591282311256959,-0.403091067151596,-1.5786129090147727,1595,0,0,1,0,0,1,1,0
0,-1.7554970753773163,0.7452045673075128,0.022635892176784488,-0.9089191949966717,-0.8591282311256959,-0.09001062664550179,0.46055909356591423,1852,0,0,1,0,0,1,0,0
0,-2.089456286919766,-1.3569522100630966,0.022635892176784488,0.9435143108002979,-0.8591282311256959,0.5361502543666866,0.7716192295527987,1809,0,0,1,0,1,0,0,0
0,-1.9680165736316024,-0.876459232378386,-1.718586582960482,-0.6758315353268544,0.8817597752080343,0.06652959360754532,0.4259968562340382,1908,0,1,0,0,0,0,1,0
1,0.6530572381712603,-0.5160894991148529,-1.718586582960482,-0.7494381646962704,0.8817597752080343,-0.820531654493055,-1.5440506716828966,1660,0,0,0,0,0,0,1,0
1,0.7542569992447299,1.1856564635184976,0.022635892176784488,0.6613555648842032,0.8817597752080343,-0.8727117279107374,0.4259968562340382,2381,0,0,0,1,0,0,1,0
0,-0.9357790106822124,-1.256849506378782,0.022635892176784488,0.5386778492685098,-0.8591282311256959,0.5361502543666866,-1.4058017223553925,1488,0,1,0,0,1,0,1,0
1,0.5012575965610558,1.5059851153083048,0.022635892176784488,-1.1174713115433506,0.8817597752080343,0.7970506214550985,-1.2329905356960122,1926,0,0,0,0,0,0,1,0
0,0.15717840891125925,0.7452045673075128,0.022635892176784488,1.4096896301399326,0.8817597752080343,1.1101310619611926,-1.2675527730278882,1942,0,1,0,0,1,0,1,0
0,-0.3690603486707827,1.1255948413079089,1.7638583673140509,-0.19738844442565032,-0.8591282311256959,-0.5074512139869607,-0.4726213143947391,1934,0,0,1,0,0,1,0,1
0,0.9870164497137099,-0.9565413953258377,-1.718586582960482,0.07250252992887508,-0.8591282311256959,-1.9684932696820672,0.18406119491090583,2091,0,1,0,0,0,0,1,0
0,-1.2191383416879273,0.04448564151730964,0.022635892176784488,-0.28326284535663565,-0.8591282311256959,0.3796100341136395,0.08037448291527768,1961,0,0,1,0,0,0,0,0
1,1.1590560435386084,0.26471158962280206,0.022635892176784488,-1.0806679968586426,0.8817597752080343,-0.7683515810753726,-0.19612341573973072,2441,0,0,1,0,1,0,0,1
0,-0.7333794885352732,0.22467050814907616,0.022635892176784488,0.7226944226920499,-0.8591282311256959,-0.14219070006318416,0.5988080428934185,1823,1,0,0,0,0,0,1,0
1,1.8067345144088136,0.26471158962280206,0.022635892176784488,0.2933224180371231,-0.8591282311256959,0.11870966702522769,-1.1638660610322602,1813,0,1,0,0,1,0,0,0
0,-1.016738819540988,-0.29586355100936046,0.022635892176784488,-0.7862414793809784,0.8817597752080343,0.588330327784369,0.011250008251525589,1905,1,0,0,0,0,0,0,1
0,-0.3589403725634357,0.10454726372789848,0.022635892176784488,0.9312465392387286,-0.8591282311256959,0.9014107682904632,-0.5071835517266151,1604,0,1,0,1,0,0,0,0
0,0.05597864783778965,1.0054715968867312,0.022635892176784488,0.06023475836730575,-0.8591282311256959,1.2144912087965574,-0.3343723650672349,1976,0,1,0,0,1,0,1,0
1,0.05597864783778965,-1.1967878841681932,0.022635892176784488,0.08477030149044441,0.8817597752080343,1.3710314290496046,-0.7836814503816235,1629,1,0,0,0,0,0,1,0
0,0.5012575965610558,1.5260056560451678,0.022635892176784488,1.753187233863874,-0.8591282311256959,0.11870966702522769,0.7024947548890466,2309,1,0,0,0,0,1,1,0
0,-1.300098150546703,0.9654305154130052,0.022635892176784488,-1.571378859321416,-0.8591282311256959,-1.7597729760113376,-0.02331222908035046,1945,0,1,0,0,0,0,1,0
0,-0.03510113712833299,-0.9965824767995636,0.022635892176784488,-1.5836466308829853,-0.8591282311256959,-0.6639914342400078,1.3937395015265677,2391,0,0,0,0,0,1,0,1
1,0.13693845669656532,0.3648142933071168,0.022635892176784488,-1.3628267427747371,0.8817597752080343,1.4753915758849694,0.08037448291527768,2167,0,0,1,0,0,1,0,1
1,-0.530979966388334,0.8853483524655534,0.022635892176784488,0.36692904740653914,0.8817597752080343,0.11870966702522769,1.704799637513452,2717,1,0,0,1,0,0,0,0
1,0.4101778115949332,-1.256849506378782,0.022635892176784488,-0.34460170316448235,0.8817597752080343,2.258092677150205,-1.5440506716828966,1917,0,0,1,0,1,0,1,0
0,-1.3608180071907847,0.02446510078044669,-1.718586582960482,-0.2709950737950663,-0.8591282311256959,-0.403091067151596,1.704799637513452,2104,0,0,0,0,0,0,0,0
1,-0.3285804442413948,-0.095658143640731,0.022635892176784488,-0.9211869665582411,0.8817597752080343,2.414632897403252,-0.7491192130497475,1802,0,0,0,1,0,0,0,1
0,-0.7637394168573141,-0.6762538250097565,0.022635892176784488,1.6427772898097501,-0.8591282311256959,-0.03783055322781942,-0.23068565307160677,1520,0,0,0,0,0,0,1,0
1,-0.3285804442413948,0.06450618225417258,0.022635892176784488,1.974007121972122,-0.8591282311256959,-0.45527114056927837,0.25318566957465793,2023,1,0,0,0,0,1,1,0
1,1.462655326759017,-0.6362127435360305,-1.718586582960482,0.8821754529924513,-0.8591282311256959,-0.7683515810753726,1.5319884508540718,2341,0,0,0,0,1,0,0,1
0,1.482895278973711,1.345820789413401,0.022635892176784488,-1.473236686828861,-0.8591282311256959,0.6926904746197338,0.7024947548890466,2464,1,0,0,0,0,0,0,1
1,1.2906157329341188,-0.6562332842728935,-1.718586582960482,-0.4672794187801757,-0.8591282311256959,-1.4988726089229258,-1.060179349036632,1908,0,0,0,0,0,0,0,1
0,-0.47026010974425225,0.7652251080443757,0.022635892176784488,0.8208365951846046,-0.8591282311256959,-0.5596312874046431,0.4259968562340382,2190,0,0,1,0,0,1,0,1
0,0.9161766169622813,-1.6772808618529038,0.022635892176784488,-0.037907414125248944,0.8817597752080343,-0.09001062664550179,-1.5440506716828966,1891,0,0,1,0,0,0,0,1
1,0.11669850448187141,-0.19576084732504573,0.022635892176784488,0.8944432245540206,-0.8591282311256959,-2.385933857023526,-1.6477373836785247,1391,0,1,0,0,0,0,1,0
0,0.04585867173044269,-0.015575980693279205,-1.718586582960482,1.2256730567163927,0.8817597752080343,-0.09001062664550179,0.04581224558340164,2203,0,0,1,0,0,1,0,1
0,-0.07558104155772083,-0.21578138806190866,0.022635892176784488,1.8758649494795674,0.8817597752080343,1.7884720163910635,1.2209283148671874,2353,0,1,0,1,0,0,1,0
1,1.7763745860867728,-0.4159867954305381,0.022635892176784488,-0.6390282206421464,-0.8591282311256959,0.4317901075313219,0.7370569922209227,2530,0,0,1,0,0,1,1,0
1,1.3816955179002415,-0.6962743657466194,1.7638583673140509,0.08477030149044441,-0.8591282311256959,-0.7161715076576902,-0.9910548743728799,1727,1,0,0,1,0,0,0,1
0,0.7542569992447299,0.7251840265706498,0.022635892176784488,-0.43047610409546766,-0.8591282311256959,-0.5074512139869607,-0.9910548743728799,1931,0,0,1,0,1,0,0,1
1,-0.17678080263119042,0.9654305154130052,0.022635892176784488,-1.9639475492916347,0.8817597752080343,0.32742996069595715,-0.09243670374410257,2189,0,1,0,1,0,0,1,0
0,0.03573869562309573,-0.11567868437759393,0.022635892176784488,0.6981588795689112,0.8817597752080343,-0.5596312874046431,-0.7491192130497475,2145,0,1,0,1,0,0,0,1
0,0.5417375009904437,-1.1167057212207412,0.022635892176784488,0.5632133923916485,-2.600016237459426,0.4839701809490043,-0.7836814503816235,1654,0,0,0,0,1,0,0,1
1,-0.530979966388334,1.766252144887523,0.022635892176784488,-0.5286182765880224,2.6226477815417644,-0.5596312874046431,-0.5763080263903673,2179,1,0,0,1,0,0,0,1
1,0.9465365452843221,-0.8964797731152488,-1.718586582960482,-1.5591110877598466,-0.8591282311256959,-1.0814320215814668,-1.3366772476916404,1612,0,0,1,0,0,1,0,0
1,-0.9357790106822124,-1.4770754544842744,-1.718586582960482,-0.369137246287621,-0.8591282311256959,1.2144912087965574,1.1518038402034352,2163,0,0,0,1,0,0,1,0
1,0.4000578354875863,-2.0376505951164368,1.7638583673140509,0.7226944226920499,-2.600016237459426,0.7448705480374161,-1.2675527730278882,1335,0,0,1,0,1,0,0,0
0,-2.312095761281399,0.06450618225417258,0.022635892176784488,1.311547457647378,-0.8591282311256959,-1.9684932696820672,0.8753059415484269,2039,0,0,1,0,0,1,0,1
0,-0.5613398947103749,-0.23580192879877163,0.022635892176784488,-0.700367078449993,-0.8591282311256959,-0.35091099373391366,1.3591772641946915,2298,0,0,0,0,1,0,0,0
1,2.1002138215218755,1.0054715968867312,0.022635892176784488,1.0907275695391299,-0.8591282311256959,1.0579509885435103,-0.8528059250453757,2043,0,0,0,0,1,0,0,1
1,1.0477363063577918,0.5850402414126092,-1.718586582960482,0.6122844786379259,0.8817597752080343,-0.19437077348086654,0.08037448291527768,2104,0,0,0,0,0,0,0,0
0,1.5537351117251397,0.26471158962280206,-1.718586582960482,0.41600013365281646,-0.8591282311256959,-0.6118113608223255,-0.36893460239911097,2045,0,0,0,0,0,0,0,1
0,-0.6726596318911915,-0.29586355100936046,-1.718586582960482,-1.2646845702821825,0.8817597752080343,-0.2987309203162313,-0.09243670374410257,1949,0,0,0,0,1,0,0,0
0,0.10657852837452444,1.085553759834183,0.022635892176784488,-1.2278812555974745,-0.8591282311256959,0.11870966702522769,1.3937395015265677,2481,0,0,1,0,1,0,0,0
0,1.3007357090414657,1.8463343078349748,1.7638583673140509,-0.8107770225041171,0.8817597752080343,-0.19437077348086654,-1.4058017223553925,2004,0,0,0,0,1,0,0,0
1,0.6429372620639133,0.9854510561498682,0.022635892176784488,-0.32006616004134364,-0.8591282311256959,-0.09001062664550179,0.21862343224278188,2244,1,0,0,0,0,0,1,0
0,0.5113775726684029,-0.4960689583779899,-1.718586582960482,1.7777227769870128,-0.8591282311256959,-0.14219070006318416,1.013554890875931,2217,0,1,0,0,0,0,0,0
0,1.6549348727986093,0.7652251080443757,0.022635892176784488,-0.6390282206421464,0.8817597752080343,-1.0292519481637845,-0.6108702637222433,2286,0,0,0,1,0,0,1,0
1,-1.0572187239703759,-0.4360073361674011,1.7638583673140509,0.7594977373767579,-0.8591282311256959,-1.0814320215814668,1.3591772641946915,2251,0,0,0,1,0,0,0,1
0,-0.1869007787385374,-1.1367262619576042,0.022635892176784488,-0.4550116472186064,-0.8591282311256959,-1.1336120949991493,-1.129303823700384,1776,0,0,1,0,1,0,0,0
0,-1.7757370275920101,-0.9165003138521118,0.022635892176784488,0.46507121989909384,-0.8591282311256959,0.06652959360754532,-0.9910548743728799,1325,0,0,0,0,0,1,0,1
1,-1.1078186045071108,-0.37594571395681226,0.022635892176784488,-0.06244295724838761,0.8817597752080343,0.588330327784369,-0.36893460239911097,2106,0,0,0,0,0,1,0,1
1,1.0882162107871796,0.08452672299103553,0.022635892176784488,0.1829124739829991,0.8817597752080343,-0.977071874746102,-1.1638660610322602,1974,0,0,0,0,0,0,0,0
1,-0.9256590345748654,2.0465397152036044,1.7638583673140509,0.36692904740653914,0.8817597752080343,-1.6032327557582906,1.013554890875931,2320,0,0,1,0,0,0,1,0
0,0.744137023137383,-0.9165003138521118,0.022635892176784488,-0.2341917591103583,-0.8591282311256959,-0.9248918013284197,0.9444304162121789,2594,0,0,0,0,0,0,0,0
0,1.6751748250133032,1.3057797079396753,0.022635892176784488,0.36692904740653914,-0.8591282311256959,1.4753915758849694,-0.5071835517266151,2197,0,1,0,0,1,0,0,1
1,-0.17678080263119042,-0.33590463248308633,0.022635892176784488,1.2134052851548234,0.8817597752080343,-0.35091099373391366,0.8061814668846747,2242,0,0,1,0,0,1,0,1
1,0.5214975487757498,-2.0376505951164368,0.022635892176784488,-0.7371703931347011,0.8817597752080343,-0.2465508468985489,-1.025617111704756,1819,0,1,0,1,0,0,0,0
0,0.7542569992447299,-0.5361100398517158,-1.718586582960482,1.164334198908546,0.8817597752080343,-0.820531654493055,0.7024947548890466,2238,0,0,1,0,1,0,1,0
1,-1.2393782939026212,1.1456153820447716,1.7638583673140509,-0.258727302233497,-0.8591282311256959,0.588330327784369,1.4628639761903197,2334,0,0,0,1,0,0,1,0
1,-0.6220597513544567,0.3247732118333909,0.022635892176784488,-0.3568694747260517,0.8817597752080343,-0.14219070006318416,0.4951213308977903,2303,0,1,0,1,0,0,0,1
1,-1.016738819540988,0.3848348340439797,0.022635892176784488,0.6858911080073419,0.8817597752080343,-0.7683515810753726,0.978992653544055,2276,0,0,1,0,1,0,0,1
0,-0.5410999424956809,1.3057797079396753,0.022635892176784488,-0.332333931602913,-0.8591282311256959,-1.0814320215814668,-0.5763080263903673,1646,1,0,0,1,0,0,1,0
0,0.723897070922689,-1.0566440990101524,0.022635892176784488,0.31785796116026177,-0.8591282311256959,0.3796100341136395,1.6011129255178238,2514,0,0,0,0,0,1,0,0
0,-0.6018197991397627,-1.0766646397470154,0.022635892176784488,0.23198356022927644,0.8817597752080343,0.2752498872782748,-0.403496839730987,2026,0,0,1,1,0,0,0,1
0,-0.03510113712833299,-2.297917624695655,0.022635892176784488,-2.0375541786610505,-0.8591282311256959,-1.2901523152521963,0.5988080428934185,2250,1,0,0,0,0,1,1,0
0,-1.0572187239703759,0.8453072709918276,0.022635892176784488,0.41600013365281646,-0.8591282311256959,1.2666712822142399,-1.4403639596872686,1595,0,0,1,0,0,1,0,1
0,1.2400158523973839,0.5449991599388833,-1.718586582960482,-1.4118978290210145,0.8817597752080343,-0.6639914342400078,-0.02331222908035046,2596,1,0,0,0,0,1,0,0
1,-0.551219918603028,0.7051634858337869,0.022635892176784488,-1.3382911996515985,0.8817597752080343,-2.3337537836058435,-1.3021150103597643,1750,0,0,0,0,0,0,1,0
0,1.5436151356177927,-1.216808424905056,0.022635892176784488,0.36692904740653914,-0.8591282311256959,1.579751722720334,0.9098681788803029,2282,0,1,0,1,0,0,0,1
0,0.0660986239451366,-1.6372397803791778,1.7638583673140509,0.5264100777069405,-0.8591282311256959,-0.14219070006318416,1.3246150268628154,2157,1,0,0,0,1,0,0,0
1,-1.4215378638348666,-1.3369316693262336,0.022635892176784488,1.1888697420316847,-0.8591282311256959,0.4317901075313219,-0.6108702637222433,1438,0,0,1,0,1,0,0,1
0,-0.17678080263119042,-0.9565413953258377,0.022635892176784488,-1.0684002252970732,0.8817597752080343,1.7362919429733812,-0.16156117840785467,2225,0,0,0,1,0,0,0,0
0,-1.07745867618507,1.5260056560451678,1.7638583673140509,-0.7249026215731318,-0.8591282311256959,-1.0814320215814668,-0.12699894107597862,2083,1,0,0,0,0,0,0,0
1,0.5923373815271785,0.9854510561498682,0.022635892176784488,0.46507121989909384,0.8817597752080343,0.4839701809490043,0.8061814668846747,2597,0,0,1,0,0,0,1,0
1,-0.26786058759731307,-0.476048417641127,0.022635892176784488,1.201137513593254,0.8817597752080343,1.2144912087965574,0.25318566957465793,1959,0,0,1,0,0,1,0,0
1,0.1672983850186062,0.26471158962280206,0.022635892176784488,0.19518024554456845,0.8817597752080343,-0.977071874746102,-0.5763080263903673,1851,0,0,1,1,0,0,0,1
0,-0.3690603486707827,-0.6962743657466194,0.022635892176784488,-0.8598481087503944,0.8817597752080343,1.5275716493026517,-0.9564926370410038,2004,1,0,0,1,0,0,0,0
1,-0.5613398947103749,0.34479375257025385,0.022635892176784488,1.4832962595093486,-0.8591282311256959,-1.4988726089229258,-0.6108702637222433,1815,1,0,0,0,1,0,0,0
0,-0.9863788912189472,-1.1567468026944672,0.022635892176784488,-0.24645953067192763,-0.8591282311256959,-0.09001062664550179,-1.6477373836785247,1318,1,0,0,1,0,0,1,0
0,0.8453367842108526,0.7251840265706498,0.022635892176784488,-0.22192398754878898,0.8817597752080343,-1.1336120949991493,0.978992653544055,2459,0,1,0,0,0,0,0,0
0,-0.17678080263119042,-0.876459232378386,0.022635892176784488,-1.3996300574594451,-0.8591282311256959,0.6926904746197338,-1.3021150103597643,1776,1,0,0,1,0,0,0,0
0,-0.3184604681340479,0.7852456487812387,-1.718586582960482,0.7104266511304805,-0.8591282311256959,-1.0292519481637845,1.5319884508540718,2324,1,0,0,0,1,0,0,1
1,-0.19702075484588435,-0.45602787690426405,0.022635892176784488,0.8453721383077433,-0.8591282311256959,-0.6639914342400078,0.6679325175571705,2134,1,0,0,0,0,1,1,0
1,-0.6827796079985384,-0.8163976101677971,0.022635892176784488,-0.6880993068884237,-0.8591282311256959,-0.9248918013284197,-0.43805907706286307,1672,0,1,0,0,1,0,1,0
0,-0.3184604681340479,1.5860672782557566,0.022635892176784488,1.7286516907407354,0.8817597752080343,-1.2901523152521963,1.048117128207807,2256,1,0,0,0,1,0,1,0
1,0.20777828944799404,0.14458834520162436,0.022635892176784488,-0.5654215912727304,-0.8591282311256959,-0.820531654493055,0.3568723815702861,1950,0,0,1,0,0,1,0,0
0,-1.047098747863029,-0.3559251732199493,1.7638583673140509,0.6245522501994952,0.8817597752080343,-0.03783055322781942,0.6333702802252945,2183,1,0,0,0,1,0,1,0
0,-0.8952991062528246,0.7251840265706498,-1.718586582960482,0.2197157886677071,0.8817597752080343,-0.14219070006318416,0.25318566957465793,1986,0,0,1,0,1,0,0,0
0,1.3918154940075884,-1.3569522100630966,-1.718586582960482,-1.9884830924147734,-0.8591282311256959,-0.2465508468985489,0.08037448291527768,2005,0,0,1,1,0,0,0,0
1,-0.3690603486707827,1.085553759834183,-1.718586582960482,0.5386778492685098,-0.8591282311256959,-0.7161715076576902,-0.6799947383859954,1797,0,0,1,1,0,0,0,1
0,-0.5613398947103749,-0.15571976585131983,1.7638583673140509,0.4528034483375245,0.8817597752080343,-0.403091067151596,1.2554905521990634,2297,0,1,0,0,0,1,0,1
0,-1.3608180071907847,0.5850402414126092,-1.718586582960482,-1.7308598896218172,0.8817597752080343,-1.6554128291759729,-1.6131751463466488,1393,0,1,0,1,0,0,0,1
1,0.8655767364255464,-1.577178158168589,0.022635892176784488,1.5078318026324873,0.8817597752080343,-0.7161715076576902,-1.4749261970191445,1762,0,1,0,1,0,0,0,1
1,-1.0673387000777228,-0.4159867954305381,0.022635892176784488,0.4528034483375245,-0.8591282311256959,-0.2465508468985489,-0.6108702637222433,1657,1,0,0,0,1,0,0,1
1,-0.01486118491363907,-0.015575980693279205,0.022635892176784488,1.2256730567163927,-0.8591282311256959,0.2752498872782748,0.18406119491090583,2025,0,0,1,0,0,0,0,0
1,-1.7251371470552752,1.0054715968867312,1.7638583673140509,-1.68178880337554,0.8817597752080343,0.17088974044291005,1.3591772641946915,2442,0,1,0,1,0,0,0,0
0,0.8250968319961586,0.665122404360061,-1.718586582960482,-0.39367278941075967,0.8817597752080343,-1.2901523152521963,-0.29981012773535887,2189,0,1,0,0,0,0,1,0
1,1.1894159718606492,-0.4159867954305381,0.022635892176784488,1.164334198908546,-0.8591282311256959,0.4317901075313219,-1.094741586368508,1725,1,0,0,1,0,0,0,0
0,0.4911376204537089,0.284732130359665,1.7638583673140509,-1.534575544636708,-0.8591282311256959,0.11870966702522769,-1.5094884343510206,1793,0,1,0,1,0,0,0,0
1,-1.553097553230377,1.2256975449922236,-1.718586582960482,-0.369137246287621,0.8817597752080343,1.4753915758849694,-1.6131751463466488,1364,1,0,0,0,0,1,0,1
1,0.8453367842108526,-0.21578138806190866,1.7638583673140509,0.40373236209124713,0.8817597752080343,-1.5510526823406081,0.32231014423841003,2189,0,0,0,0,0,1,0,0
1,-0.8345792496087429,-0.33590463248308633,0.022635892176784488,-1.8535376052375105,0.8817597752080343,-0.14219070006318416,-1.2675527730278882,1751,0,1,0,0,0,1,0,1
1,-1.1887784133658865,-1.9175273506952593,0.022635892176784488,-1.2892201134053212,-0.8591282311256959,1.0579509885435103,-1.5094884343510206,1369,0,0,0,0,0,0,1,0
