IsPromotionApplied,ProductionCost,MarketingSpend,SeasonalDemandIndex,CompetitorPrice,CustomerRating,EconomicIndex,StoreCount,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Toys,Region_North,Region_South,Region_West,CustomerSegment_Low Income,CustomerSegment_Middle Income,SalesRevenue
0,-0.7701738848915815,-0.6682639288094825,-0.6563565264515911,1.655866119049831,-0.3942350127230496,-0.01205864137695567,-0.23796988314814513,0,0,0,0,0,0,1,0,-1.6038721269982485
0,-0.30972897816287154,-1.095538309307887,-0.07493166162977129,-0.8335757955134034,0.758830211398611,0.649082717878462,0.5988472883618154,1,0,0,0,0,1,1,0,0.6525741684520364
1,0.9845551653533737,-0.8191986087142741,-0.6024648820836608,0.21412356452136427,-0.4504631985373896,-0.05265538158137953,-0.9353175260731122,0,1,0,0,0,0,1,0,-0.8354688804580325
1,0.49903288836358684,1.4937520918565304,0.5665557204466807,-1.0956579398854605,0.013646166666457214,0.7773011366354639,-1.2491239653893476,0,0,0,0,0,0,1,0,-0.4317985781137558
1,1.2221070019292732,0.4679735969757504,-2.2889518078382975,1.597414965180472,0.7856771122042561,1.2962105718939285,-0.6563784689031255,1,0,0,0,1,0,1,0,-0.077415226043685
0,-1.0068710470522912,-1.1270759309442382,0.7390532061554504,1.0731891847794375,1.66204788069873,0.11527764290054313,1.5053992241642729,1,0,0,0,1,0,0,1,0.8810652780091895
0,0.17860108309575387,-0.7940628792217267,-0.15343780906344825,-0.5647121739289649,-0.8035959991753335,0.6452140436504901,0.3199082311918286,0,1,0,0,0,1,1,0,0.596754831509077
0,1.677345415835627,-0.7438951600244504,-0.8780803765234366,0.5008636309418403,-0.49846670488283246,-0.9719466711761261,0.21530608475308352,0,0,1,0,1,0,0,0,0.07603889270176524
1,-0.4192723313770419,0.7999199422373788,-0.6357303884400903,0.6724856811152526,0.8525571255615072,-0.39556844242512457,1.540266606310521,0,1,0,0,0,0,0,0,1.03710929750523
1,0.6121646806111295,0.7669919092770123,0.2931582406469344,0.6095369986504039,-0.6938565962250188,0.819999302576882,-0.7261132331956222,0,0,1,0,0,1,0,0,-0.6228627268110752
0,-1.3818057478805241,0.5455161882645604,-0.13501336792603005,0.7605691200816768,-0.8716973972744346,0.12413804309984126,1.3659296955792792,0,0,0,1,0,0,0,1,0.7498057606461125
0,-2.6306249711380136,-0.4565518142148901,2.3992035053443788,0.20825016282417957,-0.5136367539360154,-1.0092713349895879,-0.3425720295868902,0,1,0,0,0,1,0,0,-1.421340638378826
0,-0.6633692188828427,-0.9060776706635213,-0.16835073511824117,1.1475515127710652,-0.15519536070022152,-0.28049459582865927,0.563979906215567,0,0,0,0,0,0,0,0,0.5327650428103469
0,2.72150397683634,-1.0479848997869723,0.14137558214744148,-1.9919648145789646,-0.5395212063279875,-0.5786410943716138,1.6448687527492662,1,0,0,0,0,0,0,0,2.4204578581031027
1,-0.12415184994185663,-1.0875548740825274,-0.2831702221729961,1.9773767626923193,1.519393590284961,0.9504982576285727,1.1567254027017893,0,0,1,0,1,0,1,0,0.9699266603443191
1,0.6175640964551449,-0.9031008717947131,-1.1648032845276681,0.14299894399836244,0.22117526526479478,0.7928897717548516,1.1567254027017893,1,0,0,0,0,0,0,0,1.0109788309893437
0,0.45969380700195317,-0.1294366531691991,-2.2686218109204206,0.34479241684153983,0.5439015569907817,0.229177033847949,-0.028765590270654996,1,0,0,0,0,0,1,0,0.16739407748751803
1,0.26989592535491225,-0.46909882875105485,-0.32678608885928434,1.8505764041436472,-0.20646573150103315,0.23285200254442454,-1.0399196725118574,0,1,0,0,1,0,1,0,-1.3074215944550165
1,0.038092354185203084,1.8628410767844574,-0.36978573412859184,1.5892958595695248,0.4709215648179727,-1.9626488538305897,-1.493195640413086,1,0,0,1,0,0,0,0,-0.9924985496156605
1,0.1365360825922382,0.16636455245473458,-2.071960284793912,-0.4743476903650562,-1.708673144337852,0.2159727430438957,0.459377759776822,1,0,0,0,1,0,0,0,0.24939102636416743
0,-0.33923480125379357,0.3746175320448392,0.43994462355865416,0.16472111262383904,-0.023708772188800048,0.3346625086474487,0.563979906215567,0,1,0,1,0,0,1,0,0.3013204903447679
0,-0.8446510717766464,-0.5215373650371123,0.6650828294513207,1.8506726893646772,-0.4404900091806699,-0.3200131620502937,0.3896429954843253,0,1,0,1,0,0,0,0,-0.5411450706461702
0,-0.0214408329272024,0.7173220605287082,2.8900508567435628,2.299319897098572,-1.1593605157935367,0.9254751861995305,0.7731841990930572,0,0,0,0,1,0,1,0,0.42891510860627674
1,0.26495630984575747,-0.630058446466297,0.8319862495366784,-0.5496084846478018,1.329488331847183,-0.18452681966493492,1.1567254027017893,0,0,0,0,1,0,0,1,1.8412978814226677
0,-0.695305734176324,-0.6783392638723588,0.5681007192582518,0.9265581023299553,-1.1255495845813754,-0.9289124759104598,1.331062313433031,0,0,1,0,0,0,1,0,0.3456555203134659
1,0.133599140317968,-0.7371990349097155,0.600912201471294,-0.1437761867705539,0.13075555328152677,1.959514492981184,-0.7958479974881189,0,1,0,1,0,0,0,1,-0.3167688366987148
1,-2.2380422705401495,0.2218725738145393,-0.06677504132588209,1.509983440676014,-1.2032682515025142,-2.4136772009362963,-0.41230679387938696,0,0,1,0,1,0,1,0,-1.9618205426468445
0,0.7014667419446708,-1.3053758197093173,0.08583966890399367,0.6681234606765044,-0.44558071039578534,1.8073157023507695,-1.2491239653893476,1,0,0,0,1,0,0,1,-0.986360380431136
1,0.9754467178045862,-0.29016442512342844,-1.2269258697525391,0.8534216614142174,1.4584156126216703,-0.15747594023462638,-1.3537261118280925,0,0,0,0,0,0,0,1,-0.04021125555656822
1,1.2020969210451813,-0.15834467590272272,1.2158670025664777,0.40985658212495263,-0.4103538914975768,-1.8930949116215454,0.42451037763057364,0,0,0,0,1,0,0,1,0.541844758438356
0,1.7713889431150562,-0.09179205258548036,-0.13608988459860963,-1.415179591815866,-0.3987112124635151,1.1201922361478764,1.1218580205555408,0,0,0,0,1,0,0,0,2.035241036897402
1,0.3636331982071064,0.3639530152400453,-0.8645789071271526,-1.619020204488265,0.39726224589274434,0.08844355105648777,1.7494708991880112,1,0,0,1,0,0,0,1,1.7680282856726093
1,-0.2483692406463596,-0.6156023332943902,-0.09630561849895462,-0.9960290575481622,0.3372290000435019,-1.0901697345660415,0.8777863455318023,0,0,1,0,1,0,0,1,0.5009437983619193
0,0.9841808075516172,0.64262317649164,0.17427559741083073,-2.3457271915959437,-0.019234506867084757,-1.2351016708808376,-1.6326651689980796,0,0,0,1,0,0,1,0,-0.8748529604895124
1,-0.7811809136767424,2.675275619992547,0.5027041889904935,0.8862214518556859,0.07889748607130566,0.10162300052251037,-0.4471741760256353,0,0,1,1,0,0,0,1,-0.42460248732635
1,-0.5673099366258406,-0.25168514099920813,-0.07515366618867954,-1.4521777685097839,1.1446513198762747,-0.05909355487625837,1.6448687527492662,0,0,1,1,0,0,1,0,1.9108677729588501
0,-1.054887011483087,-0.3458774235705527,1.1667195926461715,0.6376379968572501,0.4710912337295388,-0.057640772471905584,0.6337146705080638,1,0,0,0,1,0,1,0,0.31262107143786905
0,1.113527090531042,-1.8435292627159094,-1.286344204647747,0.42848837583650523,1.051504690982385,-0.5504092976708609,0.7034494348005605,0,1,0,0,0,0,0,1,0.698664619434123
0,1.1989072640133394,1.518434905789918,0.3831206734848729,0.8041151678748663,0.04553006702046382,-1.195164632633636,-0.16823511885564843,1,0,0,0,1,0,0,0,0.2829003276696342
1,0.16355110999782219,-0.11892289241659194,-0.961522350202651,1.1703501032010062,1.1440085550696992,-0.2695978644596849,0.4942451419230704,0,0,0,0,0,1,0,1,0.9995634553683492
1,0.6473614607410586,1.2432211222076364,0.2819771052386088,-0.8588294656784038,-0.4366707070014357,0.757524071273014,1.6100013706030178,0,0,0,0,1,0,0,1,1.909362126846137
0,1.9037069283888906,0.030912692300637094,-1.442159994369847,0.9448073957366143,0.005137613004956988,0.21048499546792432,0.04096917402184172,0,0,0,0,0,1,1,0,0.09585680505145068
1,0.028332206354096022,-0.11176081365718803,1.2222581925086455,0.5457229965601715,-0.3815955424354769,0.18555513898005152,0.42451037763057364,0,0,1,1,0,0,1,0,0.5637114562958796
0,0.5755192713888714,1.40931638577284,-0.14109485621874732,-2.3802052030369243,1.4326782111626901,1.0074417140520249,0.7034494348005605,1,0,0,0,0,1,1,0,1.8932083528154346
1,-1.0265425753259292,0.5817334758613162,-0.36154666831543275,-0.35730196208280557,0.22411695917266083,0.5508056487963571,0.21530608475308352,1,0,0,1,0,0,0,1,0.27223653204055204
1,0.8287954180231926,0.8402332523091491,2.2845621414561794,-1.7058680164319713,-0.9208854689780084,1.798830321577722,0.6685820526543121,0,0,0,0,0,1,0,0,1.425603333027334
0,-0.1214858982081144,-0.6542963431928088,-0.5494544708482313,-0.889522418972971,-0.7594846439830122,0.5658000245828612,-0.4471741760256353,0,0,0,1,0,0,0,1,-0.612006303223856
0,-0.19235179323212911,0.26696379918890023,-0.046311039117041576,0.5169068148529509,0.07226377588146167,-1.8109493801347207,1.1567254027017893,0,0,1,0,0,0,0,0,0.6862889954349922
1,1.0963583893163709,0.5419957713073649,0.26758937417586703,0.8036999955507471,-0.22615401242850316,0.9218744189647686,1.4705318420180244,0,0,0,0,1,0,0,1,2.27821304132109
1,0.5306935789687549,1.618298988051281,-0.54026632750777,0.20253675082830483,1.0295535031791112,0.4679533517367102,-0.5517763224643804,0,1,0,0,0,0,1,0,0.37444221232662933
0,-2.3832644899734796,-1.148978258466921,1.2060885808926003,-1.6092189774969252,-0.5686418631315489,-0.04100479393509566,1.5053992241642729,0,1,0,0,0,0,0,0,0.603235922368508
0,-0.4363564354884962,-0.7593894774196107,0.9293652071595394,0.18231118770883414,0.2522965845986865,1.7091620847612343,-0.6563784689031255,0,0,1,1,0,0,0,0,-0.33973287767674487
1,-0.8517026691291654,-0.03203652929534027,-1.783038351820517,-0.9242066038307429,0.15565388516395665,0.8765651961452888,1.540266606310521,1,0,0,1,0,0,0,0,1.0680642359915609
1,-0.20169942743257874,-0.2703949466556426,0.043011152731604683,0.2219671206832111,0.029483018327518668,1.1444249654669307,-0.3425720295868902,0,0,0,1,0,0,0,0,-0.872255188475248
1,0.24606636329061912,2.017511704963668,-1.323989829517781,-1.0584205054351874,0.449608704068429,1.5642731899474271,-0.30770464744064185,0,1,0,0,0,1,0,0,-0.02680956908192581
0,0.14241421002819307,1.32886489615409,0.3558287809803901,-2.1329251890213325,0.2563915206007392,0.4632930843189118,-1.4234608761205894,0,0,1,0,0,0,0,0,-0.2729161822456566
0,0.23476341906792228,2.0643811673558057,-0.7149181242903015,1.5735768698889487,0.15482700046896494,0.14133207277272025,-0.6563784689031255,0,1,0,1,0,0,1,0,-0.694119941252394
0,-1.5421091081909009,-0.49639617182820617,0.006551218745666522,1.5181520605842915,-1.0765334919760317,-1.7935430327786765,-1.5977977868518312,1,0,0,0,0,0,0,1,-1.8843706035091916
0,-0.6058324503239766,1.4193548525341126,0.6617660163712101,0.7140466435171037,-0.38370443326079934,-0.6331052000994979,0.18043870260683514,0,1,0,0,0,0,0,0,0.16525393996095186
1,0.30759072445423,0.6623175257790286,-0.015291149281841105,0.9334925941687726,0.7426664171268711,1.6123883732288933,0.25017346689933184,0,1,0,0,0,1,1,0,0.8105922933883021
1,-1.739529266623613,0.061646543437528505,-0.544350082572409,-0.43454564487420205,0.38797235243179506,-0.7720221250886442,0.4942451419230704,0,1,0,0,0,1,0,0,-0.07030408548462927
1,1.1301989993870776,1.6654656350806454,0.09778565718841137,-0.42385260608255493,1.3989748757974865,-0.5424914930580882,0.6337146705080638,0,1,0,0,1,0,0,1,1.7753039439157192
0,0.31185291153496536,-0.1496050901260214,0.21491924038022658,-1.5463021905646435,0.5384577179760857,-0.9377675403536079,-1.3188587296818441,0,0,1,1,0,0,0,0,-0.8570468531367184
1,0.20645550396909046,-0.09578549787455969,0.6376217155854328,-1.0008684597968396,0.7187785771728025,0.9552107356434069,0.11070393831433843,1,0,0,0,1,0,1,0,0.45778098294571545
0,0.9028642208898413,-0.27467115428137995,-0.04907194161240213,0.3492140121141876,1.2288560772991342,-2.0944837590833387,-1.283991347535596,0,0,1,0,1,0,0,0,-0.7839602910160242
0,-0.7865405011051854,0.3019238946396866,-0.12149566673290987,0.2683042122281468,-1.2523252049085567,1.1918879459133915,-0.900450143926864,0,0,0,0,0,0,1,0,-1.0087343385657392
1,-1.533192548069707,-1.5824686769312255,0.873135222363942,0.5012004312513336,-0.9215968420348137,-0.669064942797514,-0.6563784689031255,1,0,0,0,0,1,0,1,-1.138450664038371
0,-0.39095644381358885,-0.9675690862653807,0.7661347908154572,-0.3557192309879277,-1.8037043203407734,0.35566194334938084,-0.5517763224643804,1,0,0,0,0,0,0,0,-1.2406896939289453
1,0.027513030930905256,1.0659865220343656,0.5165937912214744,1.7967772440831142,0.007454683126678394,-0.9296247263843075,0.11070393831433843,0,0,0,1,0,0,0,0,0.3009231670781632
1,2.1221889117560244,-0.33445877023486065,-0.8808019347641556,-1.2523618606358264,-0.740560745932722,-0.855137982124135,1.1218580205555408,1,0,0,0,0,0,1,0,1.2644420211745548
1,-0.2420391102085335,-0.23259471164097179,-1.5141132324817126,0.5667937038906193,-1.9952290042065897,0.8821918451623575,-1.2142565832430992,0,0,1,0,1,0,0,0,-1.9748333321952456
0,-0.14134716134694916,0.5019041914274796,-1.980265370148487,-0.40947930949973355,0.36232785065879614,-0.31659017565205966,-0.37743941173313855,0,0,1,1,0,0,0,0,-0.27970029563962256
0,0.39243673459052986,0.11720856520501569,-0.5599181891605896,-0.16822481837776668,2.086320754293944,0.3588911458492546,0.3199082311918286,0,0,1,0,0,0,0,1,1.2678989811384018
1,0.831769336963214,-0.6550158935961179,1.3420004899881106,1.960279382160654,-0.6959578985356256,-0.058524536232098134,1.6448687527492662,0,0,1,0,1,0,0,1,1.0233632349308723
0,-2.3066562588473225,1.2137773917401138,0.5837804623693259,1.4720115528522715,-1.1305247224891108,-0.11718820487946802,-0.6563784689031255,1,0,0,0,0,1,0,0,-2.205593453474821
0,-0.00515163212335962,0.754308986485662,-0.050787410605976475,-0.640460620775782,1.2893916117361999,1.1113499673235157,-0.7958479974881189,0,0,0,1,0,0,0,1,-0.4231828352103754
0,-0.22243890698444602,-0.20700776492410317,-0.6149069501929787,0.09548946214081999,0.02680121033513275,-0.010742829055374842,-0.20310250100189678,0,1,0,0,0,1,0,1,0.0882786619760341
1,0.3131716071704621,-1.486798653843686,0.5143956875962032,-0.7056576503938582,-1.8468823821084406,-1.5108880353446856,-0.37743941173313855,1,0,0,0,0,0,0,1,-1.007281726324013
0,-0.1581924786006778,0.5171273425745099,-0.1009786058360383,-0.36243624394672896,-0.23481018714330806,1.0254246823202062,0.8429189633855539,0,0,0,0,0,1,0,1,0.36464399044242773
0,0.4006663517995157,-0.5572280943695002,1.125743376481517,1.5545562312354662,-1.8726623754413367,1.0416784608669913,-1.3537261118280925,1,0,0,0,0,1,0,1,-1.9976319593114875
0,0.7984667450180387,-0.4127369598731476,0.6834271893025075,-0.08963949874376535,-1.3431672436009798,1.7950611865639807,-0.5866437046106288,0,0,0,0,0,0,1,0,-0.665698381466285
1,0.4072881038682442,0.15632521986071488,1.666056596455444,-0.6967314649945194,0.07724955809762599,-2.2090281484548564,1.7146035170417628,0,1,0,0,0,1,1,0,1.6414818820929884
0,0.2510785164561308,1.6793940917352714,0.6642973328968376,0.020655887637298958,-1.6082838818353213,-0.17682539646638368,-1.0399196725118574,0,0,1,0,1,0,0,0,-1.0509154575570927
1,-2.3714863935295196,0.5271299670709308,-2.0778591366531884,-0.14720014064749232,-0.18829361603283576,-0.1500875174673088,0.459377759776822,0,0,1,0,0,0,0,1,-0.397849595244949
0,1.05011243019226,0.007506950101855097,-1.0714446427399775,-1.3079990860190445,-1.009808617420654,0.9618658663285384,-1.6326651689980796,0,0,0,0,0,1,0,0,-1.412931245949852
0,1.3600244578865681,0.682845993463294,0.25271970153189743,0.3456380034290534,-0.34989450038612135,-0.2111369290294229,-0.7958479974881189,0,0,0,0,0,1,1,0,-0.16328857487021503
1,-0.2309334623290376,0.10463701668766444,1.619229103904721,0.2162897968242472,-1.0841582679693706,-0.06019521216588954,-1.0399196725118574,0,1,0,0,0,0,1,0,-1.1450505051645647
1,0.5391336975935774,-1.6874845620578924,0.006428340939314473,-0.40440653728027975,0.8763074593722401,0.045558200632675135,-1.1793892010968507,0,0,0,0,1,0,1,0,-0.3188861661876754
1,-0.05523052406691331,-0.6446799784691287,-1.2588855992180046,-0.7014975694078902,-0.9458863629016058,-1.1789008680634554,-1.1793892010968507,0,0,0,0,0,1,0,1,-1.6575572829681924
1,-0.948985303760493,0.6579476888089943,0.5491094926844236,-1.7322791685565206,0.11374107536444725,0.5246824453354932,-0.7609806153418706,1,0,0,0,1,0,0,1,-0.30270927403330206
0,0.7417753123164719,1.406167019233561,-1.1920830333725514,0.2145869707649476,-1.8815697425582434,-0.34527499911461135,-1.283991347535596,1,0,0,0,0,1,0,1,-0.9838548147489297
0,-1.8761731006728426,-0.6810165419850037,-2.715973980699191,0.17558687634382641,-0.07818807416573091,-0.6347490128838236,1.4705318420180244,0,1,0,0,0,0,1,0,-0.263506822765247
0,-1.7716064473227293,0.2922120740929651,-0.2746347164795647,0.9443408083743808,0.332999617043421,-1.4384030170887074,0.3896429954843253,1,0,0,0,0,0,0,1,-0.30351921091611883
0,0.17325511144663838,0.6440030707833792,-0.07727163456640687,0.553311895151373,0.4863399591713746,1.54298816537107,0.947521109824299,0,0,0,0,0,0,0,1,1.1008797197197913
1,1.2593451466012484,0.9143644884118334,1.3217362879563466,-0.21131424382582933,0.3743341350475058,-0.02839926276026095,-1.1445218189506023,0,1,0,1,0,0,0,1,0.21749967639024292
0,-0.16183951006763636,-0.06366563663057465,0.810923576442549,-1.2920204430912907,-0.399331935679983,-0.6276188432252865,-1.388593493974341,0,0,1,0,1,0,0,0,-0.8997445854501553
0,0.6109849942531825,-1.1173183327403773,0.01557564730652302,0.028157965662737906,0.07888588759358035,0.8527170563414552,-0.7261132331956222,0,0,1,0,0,0,0,1,-0.7008212160773242
0,1.0838846273318903,-0.783484701178135,-0.783588542684378,0.11332965281392747,-1.0904665506180902,-0.8481062734322992,0.28504084904558025,1,0,0,0,0,0,0,0,0.28640959567286584
0,-0.9150177652897064,-0.9365601314766547,-0.035482633430382604,0.2877009849996431,-0.30452487338743695,-1.2153813714021633,-0.37743941173313855,0,1,0,0,0,1,0,1,-0.9410479332178414
1,-0.8505423783042801,1.334258941196827,0.5908010929655491,-1.0759996959928269,-0.17243932871200174,0.9598902396402349,0.7383168169468088,0,0,0,1,0,0,0,1,1.032982795870216
0,-0.8904054445424361,0.3043293575199903,0.8575199347787174,0.27484573745826285,0.9068653786084333,-0.23566531794914122,-0.5866437046106288,1,0,0,1,0,0,0,0,-0.3501453651968317
0,0.6545772384537987,0.48284157431684366,-3.6631435356077744,-1.1969998323994968,1.0262650129371158,-1.2943884056382782,1.0869906384092924,0,0,0,0,0,0,0,0,1.1105706202531695
1,-0.4827990109065174,-1.153709866278987,1.1401792347676334,-0.890150145674688,1.9102236325334845,-0.01272872866455417,0.07583655616809008,0,0,0,0,1,0,0,1,0.1442906909966294
0,-1.5802019230236597,-1.7270070922693612,1.342208798201937,-0.7928065226750463,-0.328234800189262,-0.9783230116950995,-0.06363297241690336,0,0,1,1,0,0,0,1,-0.6713919453102668
1,-1.2294588615744655,0.7744779749501075,-1.5776484014615402,1.139159799186805,0.10621570326069603,-0.42954377750188827,-0.37743941173313855,0,0,1,0,0,1,0,1,-1.0200759857645647
0,-0.24284330311757782,-0.756718673843611,0.42624826457126114,0.6195660353819987,-0.8298628969295644,0.6571199809519587,-1.5977977868518312,1,0,0,0,0,1,0,1,-2.0186916492839115
1,-0.7674838509316781,-2.8306058331233905,1.9297508477653371,1.2451176619219033,-0.6610858997355963,0.6933877426175484,-0.37743941173313855,0,1,0,0,0,0,0,0,-1.7186754605616268
0,0.4437752952468339,-1.1792925130241585,-0.6868301844238826,-0.7327885442218206,0.9699313537189975,-0.36714208750225547,0.1455713204605868,0,0,1,0,0,1,0,0,0.2611730114145501
1,1.5356098538057814,-0.5563359691207921,-0.3190550110574743,-1.6017122091998155,1.2052274309651325,0.877539912711499,0.563979906215567,0,0,1,0,0,1,0,0,1.2297238438625206
0,2.5985719629905035,0.745875510867569,-0.20580091473507017,-0.6263958051261843,-0.04693663160734562,-0.8448434701250137,-1.388593493974341,0,1,0,1,0,0,0,1,-0.01849021263815916
1,-0.6166140736066617,-0.32920503483070895,1.5136396341846248,0.19818240982461605,-0.2695489137201399,-0.7611849546986162,1.4705318420180244,0,0,1,0,0,1,1,0,1.225828692871273
1,-0.9834972127535229,0.37209025864452366,0.321995394179788,0.1107993581508841,0.40523369056742586,-1.715570667976765,-0.5169089403181321,0,0,1,0,0,0,0,1,-1.1496353953160754
0,0.1324071167396296,0.7718610792873344,-0.1417178678238979,0.9988915631288385,1.4018991061665496,-0.5364856056806183,0.21530608475308352,0,0,1,0,1,0,1,0,0.24982867131622863
1,0.9666509038487896,1.066267975942611,-1.6124197366611068,1.8748074908267243,1.8611095064581538,-0.9503512833162007,-0.7261132331956222,0,0,0,1,0,0,0,1,-0.20335360112463038
1,-0.751445447673049,-0.43593071446697385,-0.5558411812725842,0.23142507308117619,0.26955673058960794,0.6887815201924491,0.11070393831433843,1,0,0,0,0,1,0,1,-0.2465747066166917
0,-0.11849157188908505,0.07573722718036027,0.9842433229145817,-1.7195907821487937,-1.1936763730709141,-0.1916297969502112,-0.621511086756877,0,0,0,0,0,0,0,0,-0.8010465344854762
1,-0.17501241749170876,-0.6978275313077216,0.9233272977612982,-0.7351374348770604,0.6744268001473345,-1.6765543705857642,-1.5977977868518312,0,1,0,0,0,1,0,1,-1.4870475350228913
1,0.5391841977913924,-0.09429669694162716,-1.907886343641102,-1.1148980511810034,0.9907475609113535,-0.023824886649441303,-1.1793892010968507,0,1,0,0,0,0,1,0,-0.5008425823834272
1,-1.537352253697324,1.1128929065451685,2.0532037177435214,-0.8671784768907465,-1.1186362042434617,0.41392271805216957,-0.5866437046106288,1,0,0,0,0,1,0,1,-0.6966161791555961
0,-1.0861618898716674,0.7806363068866555,-1.7571270730732294,0.13866678756314188,-0.6175135177000197,0.6716041152450082,1.0869906384092924,0,0,1,0,1,0,1,0,0.16723855889903955
0,0.5399680900099856,-0.9179283657310441,2.03637052757455,0.5755099170099574,-0.5707799192924992,-0.2954370773866652,1.7146035170417628,1,0,0,0,1,0,0,0,1.2339226220873316
1,-0.7282269277652014,0.8509795096258029,0.4649512750989008,1.7060819400044724,0.4737683585105289,0.11830719314859629,0.8777863455318023,0,0,0,0,0,1,0,0,1.074007846341083
0,-1.4840424234202274,-1.9511513621293828,0.9193889300143082,-0.6450525335726711,1.333928941095519,-1.211772401804773,1.6797361348955144,0,0,0,0,0,1,0,1,1.7974656652177863
1,-0.5009864407731367,-0.8920936397283385,0.775218413083506,0.05060023825600078,1.1443854513306007,0.707197072579211,1.5053992241642729,0,1,0,0,1,0,1,0,0.9556623712665306
0,1.0766814112652872,0.5901093193693405,0.6405923858087438,0.03898028364642577,-0.09183003520564809,0.3182710376201599,-1.493195640413086,0,1,0,0,0,0,0,0,-1.094710176719114
0,0.7735013728458039,0.24430014333850536,0.3692129699062855,-0.28606916144779204,-0.5218854062706103,1.3885473597244211,0.1455713204605868,0,1,0,0,0,1,0,0,0.5808922533178191
0,0.4801218082508876,0.0047308732240136896,-0.9615721813892367,1.412643596104186,-0.20778110068379635,-0.08009464117184203,0.006101791875593364,0,1,0,1,0,0,1,0,0.08213994035897305
1,0.6154395377240394,-2.1431454551272635,-1.2187790883723169,-0.05533857915539314,-0.11592900775162332,0.3500449702070559,1.2961949312867826,1,0,0,1,0,0,0,0,1.309700194183806
0,0.49057652131116114,1.4633678706892608,-0.870534921369738,0.568591725371796,1.2485730259728458,-0.49826498422389637,0.9823884919705473,1,0,0,1,0,0,1,0,0.806425595345312
1,-0.5395978802883582,-1.0177319569084207,-0.32657315582215185,0.9320095364936981,-0.06444782466388034,-0.1402532019930929,-0.9353175260731122,0,0,0,0,0,0,0,1,-1.2400352116423319
1,0.49582279889101344,-1.528433780817532,-0.5531712537557554,-0.2348152499023079,-1.4348452701107552,-0.21460056128368063,-0.30770464744064185,0,0,0,0,1,0,0,0,-1.396896578612099
1,-1.6826227344497835,0.3203267495746475,-0.1518155024789895,-1.2631422663658871,-0.22720044367229505,1.2512725908591438,-1.3188587296818441,0,0,1,0,1,0,1,0,-1.4437373241394171
1,-0.990172096092615,0.5778156462591875,-0.2709685194241363,-0.9811009475344165,-0.28620983543972955,0.5408130896644527,1.3659296955792792,0,1,0,1,0,0,1,0,1.4376230856638217
